customer_id,customer_key,first_name,last_name,marital_status,create_date,birth_date,gender,country
16640,AW00016640,Colin,Lal,MARRIED,2026-01-04,1976-11-30,MALE,Australia
16643,AW00016643,Fernando,Wilson,SINGLE,2026-01-04,1947-01-16,MALE,Canada
16645,AW00016645,Chelsea,Subram,MARRIED,2026-01-04,1948-04-16,FEMALE,"United States"
16653,AW00016653,Isabella,Phillips,MARRIED,2026-01-04,1978-10-14,FEMALE,"United States"
16659,AW00016659,Emily,Jones,SINGLE,2026-01-04,1961-06-01,FEMALE,Australia
16678,AW00016678,Ian,Ramirez,MARRIED,2026-01-04,1963-04-14,MALE,Canada
16684,AW00016684,Joel,Perez,MARRIED,2026-01-04,1968-05-17,MALE,Australia
16688,AW00016688,Tabitha,Gomez,SINGLE,2026-01-04,1967-04-03,FEMALE,Australia
16689,AW00016689,Rafael,Shen,MARRIED,2026-01-04,1967-03-03,MALE,Australia
16699,AW00016699,Dominic,Kapoor,MARRIED,2026-01-04,1965-02-24,MALE,Australia
16703,AW00016703,Denise,Sanchez,MARRIED,2026-01-04,1967-11-02,FEMALE,Australia
16705,AW00016705,Jacqueline,Wood,MARRIED,2026-01-04,1964-01-08,FEMALE,Australia
16715,AW00016715,Katelyn,Ramirez,MARRIED,2026-01-04,1982-03-21,FEMALE,"United States"
16734,AW00016734,Emma,Martinez,SINGLE,2026-01-04,1943-09-20,FEMALE,Australia
16737,AW00016737,Steven,Selikoff,SINGLE,2026-01-04,1984-10-29,FEMALE,"United States"
16738,AW00016738,Ramon,Lu,MARRIED,2026-01-04,1945-03-02,MALE,Australia
16742,AW00016742,Mitchell,Pal,MARRIED,2026-01-04,1946-05-12,MALE,Australia
16750,AW00016750,Seth,Sanders,MARRIED,2026-01-04,1979-11-08,MALE,"United States"
16782,AW00016782,Lucas,Clark,MARRIED,2026-01-04,1951-08-21,MALE,"United States"
16783,AW00016783,Grace,Barnes,MARRIED,2026-01-04,1952-06-05,FEMALE,"United States"
16795,AW00016795,Regina,Garcia,MARRIED,2026-01-04,1952-10-31,FEMALE,"United States"
16801,AW00016801,Jasmine,Henderson,SINGLE,2026-01-04,1960-01-19,FEMALE,"United States"
16806,AW00016806,Louis,Zhao,MARRIED,2026-01-04,1956-02-01,MALE,"United States"
16808,AW00016808,Jessica,Long,MARRIED,2026-01-04,1956-04-02,FEMALE,"United States"
16809,AW00016809,Bailey,Sanders,SINGLE,2026-01-04,1961-06-20,FEMALE,"United States"
16816,AW00016816,Julia,Miller,MARRIED,2026-01-04,1962-03-07,FEMALE,"United States"
16831,AW00016831,Theodore,Vazquez,MARRIED,2026-01-04,1960-11-08,MALE,"United Kingdom"
16837,AW00016837,Elizabeth,Jackson,MARRIED,2026-01-04,1971-04-22,FEMALE,Canada
16850,AW00016850,Jessica,Jenkins,SINGLE,2026-01-04,1969-03-31,FEMALE,"United States"
16873,AW00016873,Damien,Deng,MARRIED,2026-01-04,1940-09-10,MALE,Canada
16886,AW00016886,Aidan,Flores,MARRIED,2026-01-04,1960-04-17,MALE,"United States"
16887,AW00016887,Cody,Rivera,MARRIED,2026-01-04,1960-02-08,MALE,"United States"
16891,AW00016891,Natalie,Gonzales,MARRIED,2026-01-04,1960-05-08,FEMALE,"United States"
16905,AW00016905,Janet,Stewart,MARRIED,2026-01-04,1943-10-08,FEMALE,"United States"
16907,AW00016907,Sarah,Hall,SINGLE,2026-01-04,1944-09-17,FEMALE,"United States"
16911,AW00016911,Caleb,Patterson,MARRIED,2026-01-04,1945-10-17,MALE,"United States"
16912,AW00016912,Dalton,Patterson,MARRIED,2026-01-04,1945-09-04,MALE,"United States"
16922,AW00016922,Emma,Jackson,SINGLE,2026-01-04,1983-08-02,FEMALE,"United States"
16957,AW00016957,Seth,Wilson,MARRIED,2026-01-04,1975-05-20,MALE,"United States"
16958,AW00016958,Pedro,Torres,MARRIED,2026-01-04,1982-10-29,MALE,Canada
16966,AW00016966,Amanda,Diaz,MARRIED,2026-01-04,1972-12-08,FEMALE,"United States"
16973,AW00016973,Katherine,Collins,SINGLE,2026-01-04,1972-09-23,FEMALE,"United States"
16981,AW00016981,Hunter,Simmons,MARRIED,2026-01-04,1975-01-13,MALE,"United States"
16985,AW00016985,Adam,Li,SINGLE,2026-01-04,1976-09-30,MALE,"United States"
16986,AW00016986,Sara,Adams,SINGLE,2026-01-04,1970-08-04,FEMALE,"United States"
17004,AW00017004,Krista,Torres,SINGLE,2026-01-04,1979-11-01,FEMALE,"United States"
17011,AW00017011,Sara,Hill,MARRIED,2026-01-04,1979-04-17,FEMALE,"United States"
17016,AW00017016,Hailey,Hughes,SINGLE,2026-01-04,1968-02-21,FEMALE,"United States"
17025,AW00017025,Ryan,Taylor,SINGLE,2026-01-04,1972-10-29,MALE,Canada
17035,AW00017035,Jordan,Flores,MARRIED,2026-01-04,1965-04-20,MALE,"United States"
17044,AW00017044,Ana,Hayes,MARRIED,2026-01-04,1964-05-25,FEMALE,"United States"
17051,AW00017051,Jessie,Ortega,MARRIED,2026-01-04,1973-08-25,FEMALE,Australia
17052,AW00017052,Rafael,Nara,MARRIED,2026-01-04,1979-04-18,MALE,Australia
17057,AW00017057,Tasha,Raji,MARRIED,2026-01-04,1975-02-24,FEMALE,Australia
17080,AW00017080,Katelyn,Peterson,SINGLE,2026-01-04,1984-01-17,FEMALE,France
17090,AW00017090,Leslie,Alvarez,SINGLE,2026-01-04,1978-02-13,FEMALE,Germany
17096,AW00017096,Samantha,Bennett,MARRIED,2026-01-04,1978-04-19,FEMALE,Germany
17107,AW00017107,Priscilla,Yuan,SINGLE,2026-01-04,1976-08-01,FEMALE,Germany
17108,AW00017108,Susan,Xu,SINGLE,2026-01-04,1977-03-08,FEMALE,France
17112,AW00017112,Janet,Jimenez,MARRIED,2026-01-04,1976-01-18,FEMALE,"United Kingdom"
17114,AW00017114,Jarrod,Mehta,SINGLE,2026-01-04,1982-10-08,MALE,Germany
17119,AW00017119,Isabella,Harris,SINGLE,2026-01-04,1980-11-02,FEMALE,Canada
17130,AW00017130,Janet,Turner,SINGLE,2026-01-04,1956-11-04,FEMALE,"United States"
17136,AW00017136,Glenn,Ye,SINGLE,2026-01-04,1952-02-24,MALE,"United States"
17138,AW00017138,Melanie,Jenkins,SINGLE,2026-01-04,1957-07-04,FEMALE,"United States"
17141,AW00017141,Makayla,Rogers,SINGLE,2026-01-04,1952-11-07,FEMALE,"United States"
17151,AW00017151,Jasmine,Alexander,SINGLE,2026-01-04,1960-07-17,FEMALE,"United States"
17156,AW00017156,Hailey,Gonzales,SINGLE,2026-01-04,1971-08-08,FEMALE,"United States"
17163,AW00017163,Edward,Adams,MARRIED,2026-01-04,1956-02-20,MALE,"United States"
17179,AW00017179,James,Henderson,SINGLE,2026-01-04,1974-07-15,MALE,"United States"
17184,AW00017184,Eddie,Dominguez,MARRIED,2026-01-04,1962-08-02,MALE,Germany
17196,AW00017196,Douglas,Fernandez,SINGLE,2026-01-04,1950-01-24,MALE,France
17202,AW00017202,Deanna,Martinez,MARRIED,2026-01-04,1950-10-15,FEMALE,"United Kingdom"
17206,AW00017206,Spencer,Gonzales,MARRIED,2026-01-04,1959-07-12,MALE,France
17215,AW00017215,Juan,Bell,SINGLE,2026-01-04,1962-04-09,MALE,Germany
17218,AW00017218,Craig,Carlson,MARRIED,2026-01-04,1955-09-17,MALE,"United Kingdom"
17229,AW00017229,Maria,Watson,SINGLE,2026-01-04,1981-10-17,FEMALE,Australia
17245,AW00017245,Regina,Mehta,MARRIED,2026-01-04,1976-10-08,FEMALE,Australia
17246,AW00017246,Micah,Wu,SINGLE,2026-01-04,1976-07-08,MALE,Australia
17254,AW00017254,Margaret,Liang,MARRIED,2026-01-04,1977-05-11,FEMALE,Australia
17271,AW00017271,Sarah,Griffin,MARRIED,2026-01-04,1974-10-20,FEMALE,"United States"
17274,AW00017274,Arturo,Lu,MARRIED,2026-01-04,1969-11-12,MALE,"United States"
17282,AW00017282,Alyssa,Alexander,MARRIED,2026-01-04,1976-01-31,FEMALE,Australia
17284,AW00017284,Gerald,Martin,SINGLE,2026-01-04,1974-01-02,MALE,Australia
17285,AW00017285,Clayton,Deng,MARRIED,2026-01-04,1974-01-30,MALE,Australia
17288,AW00017288,Dwayne,Torres,SINGLE,2026-01-04,1975-03-19,MALE,Australia
17289,AW00017289,Mallory,Diaz,MARRIED,2026-01-04,1972-11-30,FEMALE,Australia
17290,AW00017290,Jenny,Becker,SINGLE,2026-01-04,1972-11-11,FEMALE,Australia
17299,AW00017299,Jaclyn,Ferrier,SINGLE,2026-01-04,1971-01-31,FEMALE,Australia
17307,AW00017307,Warren,Chande,MARRIED,2026-01-04,1973-05-09,MALE,Australia
17309,AW00017309,Amy,Ma,SINGLE,2026-01-04,1967-11-01,FEMALE,Australia
17324,AW00017324,Tonya,Xu,MARRIED,2026-01-04,1965-05-15,FEMALE,Australia
17336,AW00017336,Chase,Sanchez,SINGLE,2026-01-04,1981-10-30,MALE,"United States"
17350,AW00017350,Ebony,Dominguez,SINGLE,2026-01-04,1950-03-10,FEMALE,Australia
17354,AW00017354,Ivan,Garcia,MARRIED,2026-01-04,1949-02-07,MALE,Australia
17355,AW00017355,Shaun,Black,MARRIED,2026-01-04,1950-03-05,MALE,Australia
17369,AW00017369,Ethan,Brown,SINGLE,2026-01-04,1985-01-11,MALE,"United States"
17373,AW00017373,Ryan,Gonzales,MARRIED,2026-01-04,1983-12-26,MALE,Canada
17377,AW00017377,Isabel,Wood,SINGLE,2026-01-04,1983-09-05,FEMALE,"United States"
17401,AW00017401,Noah,Wright,MARRIED,2026-01-04,1967-08-30,MALE,"United States"
17408,AW00017408,Thomas,Miller,MARRIED,2026-01-04,1940-01-19,MALE,"United States"
17409,AW00017409,Christina,James,SINGLE,2026-01-04,1969-01-06,FEMALE,Canada
17424,AW00017424,Spencer,Long,MARRIED,2026-01-04,1973-11-08,MALE,"United States"
17426,AW00017426,Donna,Shan,SINGLE,2026-01-04,1973-03-15,FEMALE,"United States"
17447,AW00017447,Sydney,Lewis,MARRIED,2026-01-04,1940-09-14,FEMALE,"United States"
17476,AW00017476,Alexandria,Stewart,MARRIED,2026-01-04,1946-09-04,FEMALE,Canada
17480,AW00017480,Lucas,Gonzalez,SINGLE,2026-01-04,1984-02-17,MALE,"United States"
17503,AW00017503,Molly,Suri,MARRIED,2026-01-04,1960-01-19,FEMALE,Australia
17504,AW00017504,Anna,Williams,SINGLE,2026-01-04,1965-05-14,FEMALE,Australia
17521,AW00017521,Destiny,Jenkins,MARRIED,2026-01-04,1979-12-22,FEMALE,"United States"
17522,AW00017522,Reginald,Sanz,MARRIED,2026-01-04,1964-08-29,MALE,Australia
17534,AW00017534,Robert,Griffin,SINGLE,2026-01-04,1971-06-19,MALE,"United States"
17536,AW00017536,Benjamin,Robinson,SINGLE,2026-01-04,1976-08-18,MALE,"United States"
17541,AW00017541,Kristen,Zeng,MARRIED,2026-01-04,1968-06-05,FEMALE,"United States"
17555,AW00017555,William,Smith,MARRIED,2026-01-04,1948-07-12,MALE,"United States"
17558,AW00017558,Ian,Williams,SINGLE,2026-01-04,1960-11-05,MALE,Canada
17579,AW00017579,Jack,Chen,MARRIED,2026-01-04,1976-12-09,MALE,Canada
17588,AW00017588,Gavin,Bennett,MARRIED,2026-01-04,1975-11-10,MALE,"United States"
17589,AW00017589,Melanie,Brooks,SINGLE,2026-01-04,1975-10-18,FEMALE,"United States"
17606,AW00017606,Jacqueline,Peterson,MARRIED,2026-01-04,1975-03-19,FEMALE,"United States"
17626,AW00017626,Alfredo,Blanco,MARRIED,2026-01-04,1979-12-25,MALE,"United Kingdom"
17634,AW00017634,Kaitlin,Rana,SINGLE,2026-01-04,1977-12-03,FEMALE,France
17636,AW00017636,Ross,Srini,SINGLE,2026-01-04,1977-09-19,MALE,Germany
17639,AW00017639,Heather,Ma,SINGLE,2026-01-04,1983-04-04,FEMALE,"United Kingdom"
17645,AW00017645,Albert,Alonso,SINGLE,2026-01-04,1976-08-20,MALE,"United Kingdom"
17670,AW00017670,Gabrielle,Alexander,MARRIED,2026-01-04,1962-03-11,FEMALE,"United States"
17674,AW00017674,Kevin,Wang,MARRIED,2026-01-04,1979-12-13,MALE,"United States"
17682,AW00017682,Anna,Ramirez,SINGLE,2026-01-04,1969-09-18,FEMALE,"United States"
17690,AW00017690,Jenna,Gonzalez,SINGLE,2026-01-04,1978-06-14,FEMALE,"United States"
17692,AW00017692,Emily,Smith,SINGLE,2026-01-04,1979-04-18,FEMALE,"United States"
17694,AW00017694,Joan,Carter,SINGLE,2026-01-04,1984-08-02,FEMALE,"United States"
17696,AW00017696,Madison,Simmons,SINGLE,2026-01-04,1978-10-19,FEMALE,"United States"
17702,AW00017702,Jack,King,MARRIED,2026-01-04,1979-11-02,MALE,"United Kingdom"
17703,AW00017703,Pamela,Fernandez,MARRIED,2026-01-04,1971-08-18,FEMALE,France
17719,AW00017719,Vincent,Gao,MARRIED,2026-01-04,1944-03-10,MALE,France
17723,AW00017723,Johnathan,Malhotra,MARRIED,2026-01-04,1953-10-05,MALE,"United Kingdom"
17740,AW00017740,Colleen,Liang,SINGLE,2026-01-04,1972-06-02,FEMALE,France
17741,AW00017741,Alvin,Xu,MARRIED,2026-01-04,1966-09-09,MALE,Germany
17746,AW00017746,Cedric,Nath,MARRIED,2026-01-04,1965-12-10,MALE,Germany
17749,AW00017749,Leah,Wu,MARRIED,2026-01-04,1970-09-15,FEMALE,France
17750,AW00017750,Shawna,Jai,MARRIED,2026-01-04,1965-05-22,FEMALE,"United Kingdom"
17755,AW00017755,Zoe,Cox,MARRIED,2026-01-04,1965-07-16,FEMALE,"United Kingdom"
17756,AW00017756,Jill,Ashe,MARRIED,2026-01-04,1963-11-15,FEMALE,France
17757,AW00017757,Seth,Hayes,SINGLE,2026-01-04,1981-03-13,MALE,"United Kingdom"
17762,AW00017762,Rachel,Rodriguez,SINGLE,2026-01-04,1974-12-16,FEMALE,Germany
17768,AW00017768,Luis,Parker,SINGLE,2026-01-04,1963-03-19,MALE,Germany
17794,AW00017794,Theodore,Rowe,MARRIED,2026-01-04,1971-08-09,MALE,"United Kingdom"
17796,AW00017796,Eduardo,Taylor,SINGLE,2026-01-04,1971-02-11,MALE,Germany
17799,AW00017799,Alejandro,Guo,SINGLE,2026-01-04,1970-09-30,MALE,Germany
17812,AW00017812,Casey,Nara,MARRIED,2026-01-04,1971-09-15,FEMALE,"United Kingdom"
17821,AW00017821,Marvin,Gill,MARRIED,2026-01-04,1981-03-16,MALE,"United Kingdom"
17830,AW00017830,Carlos,Scott,MARRIED,2026-01-04,1968-03-30,MALE,France
17831,AW00017831,Noah,Long,MARRIED,2026-01-04,1973-08-11,MALE,France
17891,AW00017891,Sharon,Lal,MARRIED,2026-01-04,1961-05-10,FEMALE,France
17901,AW00017901,Keith,Tang,MARRIED,2026-01-04,1953-04-11,MALE,Germany
17902,AW00017902,Ruth,Lopez,MARRIED,2026-01-04,1947-09-01,FEMALE,Germany
17904,AW00017904,Gina,Torres,SINGLE,2026-01-04,1985-10-13,FEMALE,Australia
17919,AW00017919,Bruce,Hernandez,SINGLE,2026-01-04,1983-09-06,MALE,Australia
17936,AW00017936,Tonya,Deng,MARRIED,2026-01-04,1971-02-08,FEMALE,"United Kingdom"
17950,AW00017950,Alberto,Ortega,MARRIED,2026-01-04,1964-05-18,MALE,France
17968,AW00017968,Nina,Black,MARRIED,2026-01-04,1963-04-16,FEMALE,"United Kingdom"
17980,AW00017980,Paige,Hughes,SINGLE,2026-01-04,1972-12-17,FEMALE,Germany
17985,AW00017985,Cedric,Sun,MARRIED,2026-01-04,1972-10-12,MALE,Germany
17986,AW00017986,Monica,Malhotra,MARRIED,2026-01-04,1978-04-19,FEMALE,Germany
17996,AW00017996,Cedric,Raji,SINGLE,2026-01-04,1975-11-10,MALE,France
18010,AW00018010,Clarence,Jai,SINGLE,2026-01-04,1976-05-06,MALE,France
18016,AW00018016,Tiffany,Liu,MARRIED,2026-01-04,1975-02-16,FEMALE,France
18019,AW00018019,Yolanda,Raji,MARRIED,2026-01-04,1969-06-21,FEMALE,Germany
18027,AW00018027,Alexia,Griffin,MARRIED,2026-01-04,1978-08-12,FEMALE,Germany
18036,AW00018036,Bruce,Sanchez,SINGLE,2026-01-04,1985-01-18,MALE,Germany
18040,AW00018040,Curtis,Liu,MARRIED,2026-01-04,1979-05-07,MALE,France
18041,AW00018041,Sheena,Xie,SINGLE,2026-01-04,1978-07-25,FEMALE,"United Kingdom"
18045,AW00018045,Toni,Arun,SINGLE,2026-01-04,1984-04-09,FEMALE,Germany
18069,AW00018069,Elijah,Hill,MARRIED,2026-01-04,1951-12-23,MALE,"United States"
18075,AW00018075,Courtney,Adams,SINGLE,2026-01-04,1952-07-07,FEMALE,"United States"
18080,AW00018080,Paige,Richardson,MARRIED,2026-01-04,1953-05-12,FEMALE,"United States"
18082,AW00018082,Steven,Sanchez,MARRIED,2026-01-04,1965-04-09,MALE,"United States"
18089,AW00018089,Melanie,Gonzales,MARRIED,2026-01-04,1955-03-13,FEMALE,Canada
18100,AW00018100,Kyle,Li,MARRIED,2026-01-04,1956-04-06,MALE,"United States"
18108,AW00018108,Colin,Gao,MARRIED,2026-01-04,1957-01-31,MALE,"United States"
18109,AW00018109,Samuel,Campbell,SINGLE,2026-01-04,1956-08-26,MALE,"United States"
18112,AW00018112,Sophia,Gonzalez,MARRIED,2026-01-04,1956-11-19,FEMALE,"United States"
18118,AW00018118,Megan,Reed,MARRIED,2026-01-04,1957-10-22,FEMALE,Canada
18128,AW00018128,Roberto,Suarez,MARRIED,2026-01-04,1963-06-06,MALE,France
18143,AW00018143,Chad,Shen,SINGLE,2026-01-04,1950-05-14,MALE,France
18146,AW00018146,Eugene,Wang,SINGLE,2026-01-04,1949-12-26,MALE,Germany
18151,AW00018151,Brendan,She,SINGLE,2026-01-04,1957-11-02,MALE,France
18162,AW00018162,Misty,Pal,MARRIED,2026-01-04,1959-01-18,FEMALE,France
18175,AW00018175,Carrie,Hernandez,MARRIED,2026-01-04,1955-11-13,FEMALE,France
18182,AW00018182,Kristi,Prasad,SINGLE,2026-01-04,1954-04-04,FEMALE,Germany
18190,AW00018190,Danny,Diaz,MARRIED,2026-01-04,1981-02-17,MALE,Australia
18191,AW00018191,Julie,Sharma,MARRIED,2026-01-04,1981-02-09,FEMALE,Australia
18196,AW00018196,Ivan,Rana,MARRIED,2026-01-04,1979-09-20,MALE,Australia
18202,AW00018202,Erika,Gill,MARRIED,2026-01-04,1978-10-14,FEMALE,Australia
18209,AW00018209,Ann,Chandra,SINGLE,2026-01-04,1978-03-08,FEMALE,Australia
18211,AW00018211,Jaclyn,Sun,MARRIED,2026-01-04,1977-07-11,FEMALE,Australia
18213,AW00018213,Sheena,Raji,SINGLE,2026-01-04,1976-09-16,FEMALE,Australia
18222,AW00018222,Carolyn,Suarez,MARRIED,2026-01-04,1980-08-29,FEMALE,Australia
18223,AW00018223,Noah,Clark,MARRIED,2026-01-04,1975-09-21,MALE,"United States"
18232,AW00018232,Sophia,Edwards,MARRIED,2026-01-04,1975-02-08,FEMALE,"United States"
18245,AW00018245,Misty,Goel,SINGLE,2026-01-04,1973-08-11,FEMALE,Australia
18247,AW00018247,Donna,Beck,MARRIED,2026-01-04,1973-08-13,FEMALE,Australia
18249,AW00018249,Alison,Chander,MARRIED,2026-01-04,1975-06-15,FEMALE,Australia
18250,AW00018250,Jeremiah,Hall,SINGLE,2026-01-04,1973-01-13,MALE,Australia
18254,AW00018254,Larry,Martin,SINGLE,2026-01-04,1972-02-19,MALE,Australia
18259,AW00018259,Bailey,Torres,SINGLE,2026-01-04,1982-01-12,FEMALE,Australia
18260,AW00018260,Jodi,Sharma,SINGLE,2026-01-04,1976-12-18,FEMALE,Australia
18269,AW00018269,Wendy,Torres,SINGLE,2026-01-04,1974-05-13,FEMALE,Australia
18288,AW00018288,Daisy,Suarez,SINGLE,2026-01-04,1971-02-24,FEMALE,Australia
18290,AW00018290,Audrey,Hernandez,SINGLE,2026-01-04,1975-10-18,FEMALE,Australia
18298,AW00018298,Geoffrey,Malhotra,SINGLE,2026-01-04,1973-10-06,MALE,Australia
18311,AW00018311,Jennifer,Mitchell,MARRIED,2026-01-04,1980-11-09,FEMALE,"United States"
18315,AW00018315,Melody,Dominguez,MARRIED,2026-01-04,1985-10-01,FEMALE,"United States"
18332,AW00018332,Emmanuel,Malhotra,MARRIED,2026-01-04,1945-07-11,MALE,Australia
18336,AW00018336,Carla,Gonzalez,MARRIED,2026-01-04,1947-07-09,FEMALE,Australia
18340,AW00018340,Arianna,Cooper,SINGLE,2026-01-04,1981-10-20,FEMALE,"United States"
18342,AW00018342,Victoria,James,SINGLE,2026-01-04,1982-01-12,FEMALE,"United States"
18356,AW00018356,Alexander,Lee,MARRIED,2026-01-04,1974-01-30,MALE,Canada
18358,AW00018358,Oscar,Coleman,MARRIED,2026-01-04,1985-02-21,MALE,"United States"
18363,AW00018363,Lucas,Ward,MARRIED,2026-01-04,1983-07-06,MALE,Canada
18365,AW00018365,Daniel,Lewis,MARRIED,2026-01-04,1984-03-19,MALE,"United States"
18367,AW00018367,Edwin,Wu,MARRIED,2026-01-04,1951-04-24,MALE,Australia
18378,AW00018378,Dalton,Foster,MARRIED,2026-01-04,1967-04-10,MALE,"United States"
18393,AW00018393,Angela,Ross,MARRIED,2026-01-04,1968-01-18,FEMALE,"United States"
18394,AW00018394,Sean,Wright,MARRIED,2026-01-04,1967-11-16,MALE,"United States"
18397,AW00018397,Louis,Anand,MARRIED,2026-01-04,1967-12-10,MALE,"United States"
18405,AW00018405,Sheila,Gutierrez,MARRIED,2026-01-04,1966-12-08,FEMALE,"United States"
18406,AW00018406,Zachary,Ross,SINGLE,2026-01-04,1972-10-23,MALE,"United States"
18410,AW00018410,Joshua,Davis,MARRIED,2026-01-04,1961-05-20,MALE,"United States"
18411,AW00018411,Jack,Powell,MARRIED,2026-01-04,1961-01-17,MALE,Canada
18418,AW00018418,Dawn,Sun,SINGLE,2026-01-04,1971-12-20,FEMALE,"United States"
18426,AW00018426,Luke,Gonzales,MARRIED,2026-01-04,1958-09-21,MALE,"United States"
18436,AW00018436,Richard,Johnson,MARRIED,2026-01-04,1944-11-16,MALE,"United States"
18439,AW00018439,Angela,Coleman,MARRIED,2026-01-04,1947-01-12,FEMALE,"United States"
18442,AW00018442,Mason,Hill,SINGLE,2026-01-04,1946-08-30,MALE,"United States"
18460,AW00018460,Faith,Butler,SINGLE,2026-01-04,1985-10-07,FEMALE,"United States"
18467,AW00018467,Darren,Townsend,SINGLE,2026-01-04,1970-05-20,MALE,Australia
18481,AW00018481,Tanya,Romero,MARRIED,2026-01-04,1978-09-11,FEMALE,"United States"
18494,AW00018494,Marcus,Young,MARRIED,2026-01-04,1963-11-04,MALE,Australia
18513,AW00018513,Edwin,Xu,MARRIED,2026-01-04,1962-05-19,MALE,"United States"
18519,AW00018519,Alex,Cook,MARRIED,2026-01-04,1976-08-20,MALE,"United States"
18533,AW00018533,Lucas,Martinez,MARRIED,2026-01-04,1959-02-19,MALE,"United States"
18534,AW00018534,Hunter,Collins,MARRIED,2026-01-04,1949-05-26,MALE,"United States"
18540,AW00018540,Victoria,Perry,SINGLE,2026-01-04,1948-12-25,FEMALE,"United States"
18541,AW00018541,Kayla,Jones,MARRIED,2026-01-04,1949-01-02,FEMALE,Canada
18544,AW00018544,Riley,Washington,MARRIED,2026-01-04,1950-05-31,FEMALE,Canada
18547,AW00018547,Ethan,Johnson,MARRIED,2026-01-04,1983-03-03,MALE,"United States"
18555,AW00018555,Muniraju,Pulipalyam,MARRIED,2026-01-04,1976-04-15,FEMALE,"United States"
18559,AW00018559,Lucas,Adams,MARRIED,2026-01-04,1982-12-13,MALE,"United States"
18576,AW00018576,Emily,Coleman,MARRIED,2026-01-04,1983-01-09,FEMALE,"United States"
18577,AW00018577,Isabelle,Winston,MARRIED,2026-01-04,1971-12-20,FEMALE,"United States"
18578,AW00018578,Patrick,Rogers,SINGLE,2026-01-04,1971-12-11,MALE,"United States"
18605,AW00018605,David,Wright,SINGLE,2026-01-04,1970-05-16,MALE,"United States"
18618,AW00018618,Mitchell,Rai,SINGLE,2026-01-04,1978-05-20,MALE,France
18619,AW00018619,Dominic,Mehta,MARRIED,2026-01-04,1978-09-01,MALE,Germany
18629,AW00018629,Martin,Srini,SINGLE,2026-01-04,1976-08-21,MALE,"United Kingdom"
18632,AW00018632,Russell,Tang,SINGLE,2026-01-04,1982-10-05,MALE,"United Kingdom"
18635,AW00018635,Toni,Martinez,SINGLE,2026-01-04,1977-02-17,FEMALE,Germany
18640,AW00018640,Isaac,James,MARRIED,2026-01-04,1979-12-19,MALE,"United States"
18663,AW00018663,Jason,Flores,MARRIED,2026-01-04,1962-09-21,MALE,"United States"
18669,AW00018669,Adam,Griffin,MARRIED,2026-01-04,1964-06-10,MALE,"United States"
18676,AW00018676,Jesse,Young,MARRIED,2026-01-04,1964-09-03,MALE,"United States"
18686,AW00018686,Logan,Coleman,SINGLE,2026-01-04,1982-10-09,MALE,Canada
18689,AW00018689,Miguel,Miller,MARRIED,2026-01-04,1963-12-29,MALE,"United States"
18695,AW00018695,Aaron,Diaz,MARRIED,2026-01-04,1975-05-04,MALE,Australia
18696,AW00018696,Mindy,Black,MARRIED,2026-01-04,1975-03-24,FEMALE,Australia
18709,AW00018709,Darren,Hernandez,MARRIED,2026-01-04,1974-12-04,MALE,Australia
18718,AW00018718,Susan,Liu,SINGLE,2026-01-04,1970-12-08,FEMALE,Australia
18741,AW00018741,Edgar,Martinez,MARRIED,2026-01-04,1941-07-22,MALE,Australia
18753,AW00018753,James,Moore,SINGLE,2026-01-04,1986-05-15,MALE,"United States"
18759,AW00018759,Devin,Phillips,SINGLE,2026-01-04,1983-08-11,MALE,Canada
18764,AW00018764,Natalie,Scott,MARRIED,2026-01-04,1983-06-23,FEMALE,"United States"
18776,AW00018776,Connor,Allen,SINGLE,2026-01-05,1981-04-04,MALE,"United States"
18790,AW00018790,Julia,Martin,MARRIED,2026-01-05,1985-03-25,FEMALE,"United States"
18796,AW00018796,Marvin,Ruiz,MARRIED,2026-01-05,1953-06-04,MALE,Australia
18820,AW00018820,Alexandria,Cook,MARRIED,2026-01-05,1974-01-29,FEMALE,"United States"
18824,AW00018824,Elijah,Collins,MARRIED,2026-01-05,1968-02-21,MALE,"United States"
18849,AW00018849,Faith,Flores,SINGLE,2026-01-05,1965-12-13,FEMALE,"United States"
18858,AW00018858,Miguel,Parker,SINGLE,2026-01-05,1959-11-02,MALE,"United States"
18861,AW00018861,Ashley,Wood,MARRIED,2026-01-05,1959-08-22,FEMALE,"United States"
18864,AW00018864,Elijah,Long,MARRIED,2026-01-05,1965-09-08,MALE,"United States"
18927,AW00018927,Arianna,Cox,SINGLE,2026-01-05,1981-08-05,FEMALE,Canada
18954,AW00018954,Dalton,Young,SINGLE,2026-01-05,1970-11-23,MALE,"United States"
18955,AW00018955,Justin,Jones,SINGLE,2026-01-05,1967-08-19,MALE,"United States"
18959,AW00018959,Seth,Morris,SINGLE,2026-01-05,1967-08-04,MALE,Canada
18974,AW00018974,James,Rodriguez,MARRIED,2026-01-05,1948-11-22,MALE,"United States"
18996,AW00018996,Katherine,Turner,MARRIED,2026-01-05,1953-05-12,FEMALE,"United States"
18998,AW00018998,Aidan,Bennett,MARRIED,2026-01-05,1953-05-06,MALE,"United States"
19008,AW00019008,Hailey,Murphy,SINGLE,2026-01-05,1955-11-08,FEMALE,"United States"
19017,AW00019017,Zoe,Brooks,MARRIED,2026-01-05,1957-03-10,FEMALE,"United States"
19027,AW00019027,Mayra,Madan,SINGLE,2026-01-05,1963-02-18,FEMALE,France
